purchaseorderid;revisionnumber;status;employeeid;vendorid;shipmethodid;orderdate              ;shipdate               ;subtotal  ;taxamt   ;freight  ;modifieddate           
3574;4;4;254;1626;2;04/07/2014;13/07/2014;7132,13;570,57;178,3031;13/07/2014
3575;5;4;257;1542;2;04/07/2014;13/07/2014;28343,70;2267,50;708,5925;13/07/2014
3576;4;4;261;1610;4;04/07/2014;13/07/2014;22516,73;1801,34;562,9181;13/07/2014
3577;4;4;251;1638;5;04/07/2014;13/07/2014;34644,23;2771,54;866,1056;13/07/2014
3578;4;4;253;1582;5;04/07/2014;13/07/2014;656,59;52,53;16,4147;13/07/2014
3579;4;4;255;1510;5;04/07/2014;13/07/2014;143,04;11,44;3,5760;13/07/2014
3580;5;4;256;1526;2;04/07/2014;13/07/2014;28199,33;2255,95;704,9831;13/07/2014
3581;4;4;259;1644;1;04/07/2014;13/07/2014;3713,33;297,07;92,8331;13/07/2014
3582;4;4;260;1680;5;04/07/2014;13/07/2014;43878,45;3510,28;1096,9613;13/07/2014
3583;4;4;258;1584;5;04/07/2014;13/07/2014;9799,65;783,97;244,9913;13/07/2014
3584;4;4;254;1620;5;04/07/2014;13/07/2014;5711,48;456,92;142,7869;13/07/2014
3585;4;4;257;1666;4;07/07/2014;16/07/2014;111,54;8,92;2,7885;16/07/2014
3586;4;4;261;1592;2;07/07/2014;16/07/2014;97,97;7,84;2,4491;16/07/2014
3587;4;4;251;1618;4;07/07/2014;16/07/2014;114,47;9,16;2,8618;16/07/2014
3588;4;4;253;1612;4;07/07/2014;16/07/2014;132,65;10,61;3,3162;16/07/2014
3589;4;4;252;1586;5;07/07/2014;16/07/2014;43878,45;3510,28;1096,9613;16/07/2014
3590;4;4;256;1500;1;07/07/2014;16/07/2014;418,95;33,52;10,4738;16/07/2014
3591;4;4;259;1656;5;07/07/2014;16/07/2014;566,09;45,29;14,1522;16/07/2014
3592;4;4;260;1572;1;07/07/2014;16/07/2014;461,79;36,94;11,5448;16/07/2014
3593;4;4;258;1562;4;07/07/2014;16/07/2014;377,06;30,16;9,4264;16/07/2014
3594;4;4;254;1662;2;07/07/2014;16/07/2014;37,08;2,97;0,9269;16/07/2014
3595;4;4;257;1682;4;07/07/2014;16/07/2014;21558,08;1724,65;538,9519;16/07/2014
3596;4;4;261;1686;4;07/07/2014;16/07/2014;552,23;44,18;13,8057;16/07/2014
3597;4;4;251;1684;5;07/07/2014;16/07/2014;86220,75;6897,66;2155,5188;16/07/2014
3598;4;4;253;1534;5;07/07/2014;16/07/2014;696,53;55,72;17,4132;16/07/2014
3599;4;4;255;1614;4;07/07/2014;16/07/2014;663,00;53,08;16,5863;16/07/2014
3600;5;4;252;1588;5;07/07/2014;16/07/2014;40471,20;3237,70;1011,7800;16/07/2014
3601;4;4;259;1622;4;08/07/2014;17/07/2014;259,84;20,79;6,4961;17/07/2014
3602;4;4;260;1632;5;08/07/2014;17/07/2014;38421,08;3073,69;960,5269;17/07/2014
3603;5;4;258;1608;5;08/07/2014;17/07/2014;5948,25;475,86;148,7063;17/07/2014
3604;4;3;250;1576;5;08/07/2014;17/07/2014;91117,95;7289,44;2277,9488;17/07/2014
3605;4;4;257;1590;1;08/07/2014;17/07/2014;525,00;42,00;13,1250;17/07/2014
3606;4;4;261;1514;5;08/07/2014;17/07/2014;2003,68;160,29;50,0921;17/07/2014
3607;4;4;251;1498;4;08/07/2014;17/07/2014;26455,28;2116,42;661,3819;17/07/2014
3608;4;4;253;1674;2;08/07/2014;17/07/2014;944,37;75,55;23,6093;17/07/2014
3609;4;4;255;1652;1;08/07/2014;17/07/2014;3401,48;272,12;85,0369;17/07/2014
3610;4;4;256;1578;3;08/07/2014;17/07/2014;62843,55;5027,48;1571,0888;17/07/2014
3611;4;4;259;1538;5;08/07/2014;17/07/2014;37843,58;3027,49;946,0894;17/07/2014
3612;4;4;260;1556;4;08/07/2014;17/07/2014;25531,28;2042,50;638,2819;17/07/2014
3613;4;4;258;1554;5;08/07/2014;17/07/2014;415,33;33,23;10,3832;17/07/2014
3614;4;4;254;1688;4;08/07/2014;17/07/2014;125,75;10,06;3,1437;17/07/2014
3615;4;4;257;1580;5;08/07/2014;17/07/2014;150,79;12,06;3,7698;17/07/2014
3616;4;4;261;1496;4;08/07/2014;17/07/2014;484,00;38,75;12,1102;17/07/2014
3617;4;4;251;1494;2;09/07/2014;18/07/2014;8847,30;707,78;221,1825;18/07/2014
3618;4;4;253;1650;5;09/07/2014;18/07/2014;171,08;13,69;4,2769;18/07/2014
3619;4;4;255;1654;4;09/07/2014;18/07/2014;20397,30;1631,78;509,9325;18/07/2014
3620;4;4;256;1664;3;09/07/2014;18/07/2014;14628,08;1170,25;365,7019;18/07/2014
3621;4;4;259;1678;4;09/07/2014;18/07/2014;25334,93;2026,79;6331,0000;18/07/2014
3622;4;4;250;1616;5;09/07/2014;18/07/2014;272,44;21,80;6,8111;18/07/2014
3623;4;4;258;1492;5;09/07/2014;18/07/2014;415,33;33,23;10,3832;18/07/2014
3624;4;4;254;1602;5;09/07/2014;18/07/2014;270,81;21,66;6,7701;18/07/2014
3625;4;4;257;1540;4;09/07/2014;18/07/2014;1814,68;145,17;45,3671;18/07/2014
3626;4;4;261;1628;5;09/07/2014;18/07/2014;34644,23;2771,54;866,1056;18/07/2014
3627;4;4;251;1604;4;09/07/2014;18/07/2014;1839,51;147,16;45,9876;18/07/2014
3628;4;4;253;1690;5;09/07/2014;18/07/2014;146,29;11,70;3,6572;18/07/2014
3629;4;4;255;1566;5;09/07/2014;18/07/2014;102,56;8,21;2,5641;18/07/2014
3630;4;4;256;1698;5;09/07/2014;18/07/2014;150,79;12,06;3,7698;18/07/2014
3631;4;4;259;1560;5;09/07/2014;18/07/2014;13669,43;1093,55;341,7356;18/07/2014
3632;4;4;260;1692;5;09/07/2014;18/07/2014;6444,90;515,59;161,1225;18/07/2014
3633;4;4;250;1696;4;10/07/2014;19/07/2014;50860,43;4068,83;1271,5106;19/07/2014
3634;4;4;254;1504;1;10/07/2014;19/07/2014;551,88;44,15;13,7970;19/07/2014
3635;4;4;257;1544;1;10/07/2014;19/07/2014;6987,75;559,02;174,6938;19/07/2014
3636;4;4;261;1530;2;10/07/2014;19/07/2014;28072,28;2245,78;701,8069;19/07/2014
3637;4;4;251;1508;1;10/07/2014;19/07/2014;37312,28;2984,98;932,8069;19/07/2014
3638;4;4;253;1694;1;10/07/2014;19/07/2014;7623,00;609,84;190,5750;19/07/2014
3639;4;4;255;1624;2;10/07/2014;19/07/2014;28297,50;2263,80;707,4375;19/07/2014
3640;4;4;256;1548;2;10/07/2014;19/07/2014;59,94;4,80;1,4986;19/07/2014
3641;4;4;259;1598;5;10/07/2014;19/07/2014;222,04;17,76;5,5511;19/07/2014
3642;7;4;260;1658;5;10/07/2014;19/07/2014;43878,45;3510,28;1096,9613;19/07/2014
3643;4;4;258;1536;4;10/07/2014;19/07/2014;345,56;27,64;8,6389;19/07/2014
3644;4;4;254;1568;2;10/07/2014;19/07/2014;15153,60;1212,29;378,8400;19/07/2014
3645;4;4;257;1648;5;10/07/2014;19/07/2014;142,41;11,39;3,5603;19/07/2014
3646;4;4;261;1646;2;10/07/2014;19/07/2014;48030,68;3842,45;1200,7669;19/07/2014
3647;4;4;251;1672;4;10/07/2014;19/07/2014;823,41;65,87;20,5853;19/07/2014
3648;4;4;253;1600;1;10/07/2014;19/07/2014;1276,28;102,10;31,9069;19/07/2014
3649;4;4;255;1522;1;11/07/2014;20/07/2014;2003,93;160,31;50,0981;20/07/2014
3650;4;4;256;1570;2;11/07/2014;20/07/2014;50860,43;4068,83;1271,5106;20/07/2014
3651;4;4;252;1516;1;11/07/2014;20/07/2014;454,86;36,39;11,3715;20/07/2014
3652;4;4;260;1506;5;11/07/2014;20/07/2014;43878,45;3510,28;1096,9613;20/07/2014
3653;4;4;258;1626;2;11/07/2014;20/07/2014;7132,13;570,57;178,3031;20/07/2014
3654;5;4;254;1542;2;11/07/2014;20/07/2014;28343,70;2267,50;708,5925;20/07/2014
3655;4;4;257;1610;4;11/07/2014;20/07/2014;22516,73;1801,34;562,9181;20/07/2014
3656;4;4;261;1638;5;11/07/2014;20/07/2014;34644,23;2771,54;866,1056;20/07/2014
3657;4;4;250;1582;4;11/07/2014;20/07/2014;364,93;29,19;9,1232;20/07/2014
3658;4;4;253;1510;5;11/07/2014;20/07/2014;143,04;11,44;3,5760;20/07/2014
3659;4;4;255;1526;2;11/07/2014;20/07/2014;28199,33;2255,95;704,9831;20/07/2014
3660;4;4;256;1644;1;11/07/2014;20/07/2014;3713,33;297,07;92,8331;20/07/2014
3661;4;4;259;1680;4;11/07/2014;20/07/2014;19952,63;1596,21;498,8156;20/07/2014
3662;4;4;260;1584;5;11/07/2014;20/07/2014;6540,66;523,25;163,5165;20/07/2014
3663;4;4;258;1620;5;11/07/2014;20/07/2014;5711,48;456,92;142,7869;20/07/2014
3664;4;4;254;1666;5;11/07/2014;20/07/2014;279,78;22,38;6,9946;20/07/2014
3665;4;4;252;1592;2;12/07/2014;21/07/2014;97,97;7,84;2,4491;21/07/2014
3666;4;4;261;1618;4;12/07/2014;21/07/2014;114,47;9,16;2,8618;21/07/2014
3667;4;4;251;1612;4;12/07/2014;21/07/2014;132,65;10,61;3,3162;21/07/2014
3668;4;4;253;1586;5;12/07/2014;21/07/2014;43878,45;3510,28;1096,9613;21/07/2014
3669;4;4;255;1500;1;12/07/2014;21/07/2014;418,95;33,52;10,4738;21/07/2014
3670;4;4;256;1656;4;12/07/2014;21/07/2014;404,15;32,33;10,1036;21/07/2014
3671;4;4;259;1572;1;12/07/2014;21/07/2014;461,79;36,94;11,5448;21/07/2014
3672;4;4;260;1562;4;12/07/2014;21/07/2014;2475,00;19,78;6,1811;21/07/2014
3673;4;4;258;1662;2;12/07/2014;21/07/2014;37,08;2,97;0,9269;21/07/2014
3674;4;4;254;1682;4;12/07/2014;21/07/2014;21558,08;1724,65;538,9519;21/07/2014
3675;4;4;257;1686;5;12/07/2014;21/07/2014;533,55;42,68;13,3387;21/07/2014
3676;4;4;261;1684;5;12/07/2014;21/07/2014;86220,75;6897,66;2155,5188;21/07/2014
3677;4;4;251;1534;5;12/07/2014;21/07/2014;776,79;62,14;19,4198;21/07/2014
3678;4;4;253;1614;4;12/07/2014;21/07/2014;136,65;10,93;3,4162;21/07/2014
3679;5;4;255;1588;5;12/07/2014;21/07/2014;40471,20;3237,70;1011,7800;21/07/2014
3680;4;4;256;1622;5;12/07/2014;21/07/2014;427,46;34,20;10,6864;21/07/2014
3681;4;4;259;1632;4;14/07/2014;23/07/2014;23671,73;1893,74;591,7931;23/07/2014
3682;4;4;260;1608;5;14/07/2014;23/07/2014;5948,25;475,86;148,7063;23/07/2014
3683;4;4;258;1576;5;14/07/2014;23/07/2014;91117,95;7289,44;2277,9488;23/07/2014
3684;4;4;254;1590;1;14/07/2014;23/07/2014;525,00;42,00;13,1250;23/07/2014
3685;4;4;257;1514;5;14/07/2014;23/07/2014;2003,68;160,29;50,0921;23/07/2014
3686;4;4;261;1498;4;14/07/2014;23/07/2014;26455,28;2116,42;661,3819;23/07/2014
3687;4;4;251;1674;2;14/07/2014;23/07/2014;944,37;75,55;23,6093;23/07/2014
3688;4;4;253;1652;4;14/07/2014;23/07/2014;51588,08;4127,05;1289,7019;23/07/2014
3689;4;4;252;1578;3;14/07/2014;23/07/2014;62843,55;5027,48;1571,0888;23/07/2014
3690;4;4;256;1538;5;14/07/2014;23/07/2014;37843,58;3027,49;946,0894;23/07/2014
3691;4;4;259;1556;4;14/07/2014;23/07/2014;25531,28;2042,50;638,2819;23/07/2014
3692;4;4;260;1554;5;14/07/2014;23/07/2014;272,76;21,82;6,8190;23/07/2014
3693;4;4;258;1688;4;14/07/2014;23/07/2014;125,75;10,06;3,1437;23/07/2014
3694;4;4;254;1580;5;14/07/2014;23/07/2014;150,79;12,06;3,7698;23/07/2014
3695;4;4;257;1496;4;14/07/2014;23/07/2014;111,54;8,92;2,7885;23/07/2014
3696;4;4;261;1494;2;14/07/2014;23/07/2014;8847,30;707,78;221,1825;23/07/2014
3697;4;4;251;1650;5;15/07/2014;24/07/2014;171,08;13,69;4,2769;24/07/2014
3698;4;4;253;1654;4;15/07/2014;24/07/2014;20397,30;1631,78;509,9325;24/07/2014
3699;4;4;255;1664;3;15/07/2014;24/07/2014;14628,08;1170,25;365,7019;24/07/2014
3700;4;4;252;1678;3;15/07/2014;24/07/2014;58685,55;4694,84;1467,1388;24/07/2014
3701;4;4;259;1616;4;15/07/2014;24/07/2014;500,57;40,05;12,5142;24/07/2014
3702;4;4;260;1492;5;15/07/2014;24/07/2014;272,76;21,82;6,8190;24/07/2014
3703;4;4;258;1602;5;15/07/2014;24/07/2014;1525,23;122,02;38,1308;24/07/2014
3704;4;3;250;1540;4;15/07/2014;24/07/2014;260,16;20,81;6,5040;24/07/2014
3705;4;4;257;1628;5;15/07/2014;24/07/2014;34644,23;2771,54;866,1056;24/07/2014
3706;4;4;261;1604;4;15/07/2014;24/07/2014;1839,51;147,16;45,9876;24/07/2014
3707;5;4;251;1690;5;15/07/2014;24/07/2014;146,29;11,70;3,6572;24/07/2014
3708;4;4;253;1566;5;15/07/2014;24/07/2014;102,56;8,21;2,5641;24/07/2014
3709;4;4;255;1698;5;15/07/2014;24/07/2014;150,79;12,06;3,7698;24/07/2014
3710;4;4;256;1560;5;15/07/2014;24/07/2014;13669,43;1093,55;341,7356;24/07/2014
3711;4;4;259;1692;5;15/07/2014;24/07/2014;9948,33;795,87;248,7083;24/07/2014
3712;4;4;260;1696;4;15/07/2014;24/07/2014;34118,70;2729,50;852,9675;24/07/2014
3713;4;4;258;1504;1;16/07/2014;25/07/2014;551,88;44,15;13,7970;25/07/2014
3714;4;4;254;1544;1;16/07/2014;25/07/2014;3811,50;304,92;95,2875;25/07/2014
3715;4;4;257;1530;2;16/07/2014;25/07/2014;28072,28;2245,78;701,8069;25/07/2014
3716;4;4;261;1508;1;16/07/2014;25/07/2014;37312,28;2984,98;932,8069;25/07/2014
3717;4;4;251;1694;1;16/07/2014;25/07/2014;7623,00;609,84;190,5750;25/07/2014
3718;4;4;253;1624;2;16/07/2014;25/07/2014;28297,50;2263,80;707,4375;25/07/2014
3719;4;4;255;1548;2;16/07/2014;25/07/2014;59,94;4,80;1,4986;25/07/2014
3720;4;4;256;1598;4;16/07/2014;25/07/2014;370,76;29,66;9,2689;25/07/2014
3721;4;4;259;1658;5;16/07/2014;25/07/2014;43878,45;3510,28;1096,9613;25/07/2014
3722;4;4;250;1536;4;16/07/2014;25/07/2014;272,13;21,77;6,8032;25/07/2014
3723;4;4;258;1568;2;16/07/2014;25/07/2014;21252,00;1700,16;531,3000;25/07/2014
3724;4;4;254;1648;5;16/07/2014;25/07/2014;142,41;11,39;3,5603;25/07/2014
3725;4;4;257;1646;2;16/07/2014;25/07/2014;48030,68;3842,45;1200,7669;25/07/2014
3726;4;4;261;1672;4;16/07/2014;25/07/2014;50983,94;4078,71;1274,5984;25/07/2014
3727;4;4;251;1600;1;16/07/2014;25/07/2014;1276,28;102,10;31,9069;25/07/2014
3728;4;4;253;1522;1;16/07/2014;25/07/2014;2003,93;160,31;50,0981;25/07/2014
3729;4;4;255;1570;2;17/07/2014;26/07/2014;50860,43;4068,83;1271,5106;26/07/2014
3730;4;4;256;1516;1;17/07/2014;26/07/2014;454,86;36,39;11,3715;26/07/2014
3731;4;4;259;1506;5;17/07/2014;26/07/2014;43878,45;3510,28;1096,9613;26/07/2014
3732;4;4;260;1626;2;17/07/2014;26/07/2014;7132,13;570,57;178,3031;26/07/2014
3733;4;4;250;1542;2;17/07/2014;26/07/2014;28343,70;2267,50;708,5925;26/07/2014
3734;4;4;254;1610;4;17/07/2014;26/07/2014;22516,73;1801,34;562,9181;26/07/2014
3735;4;4;257;1638;5;17/07/2014;26/07/2014;34644,23;2771,54;866,1056;26/07/2014
3736;4;4;261;1582;5;17/07/2014;26/07/2014;564,20;45,14;14,1049;26/07/2014
3737;4;4;251;1510;5;17/07/2014;26/07/2014;143,04;11,44;3,5760;26/07/2014
3738;4;4;253;1526;2;17/07/2014;26/07/2014;28199,33;2255,95;704,9831;26/07/2014
3739;4;4;255;1644;1;17/07/2014;26/07/2014;3713,33;297,07;92,8331;26/07/2014
3740;4;4;256;1680;5;17/07/2014;26/07/2014;63831,08;5106,49;1595,7769;26/07/2014
3741;4;4;259;1584;5;17/07/2014;26/07/2014;9799,65;783,97;244,9913;26/07/2014
3742;5;4;260;1620;5;17/07/2014;26/07/2014;5711,48;456,92;142,7869;26/07/2014
3743;4;4;258;1666;5;17/07/2014;26/07/2014;416,75;33,34;10,4186;26/07/2014
3744;4;4;254;1592;2;17/07/2014;26/07/2014;97,97;7,84;2,4491;26/07/2014
3745;4;4;257;1618;4;18/07/2014;27/07/2014;114,47;9,16;2,8618;27/07/2014
3746;4;4;261;1612;4;18/07/2014;27/07/2014;132,65;10,61;3,3162;27/07/2014
3747;4;4;251;1586;5;18/07/2014;27/07/2014;43878,45;3510,28;1096,9613;27/07/2014
3748;4;4;253;1500;1;18/07/2014;27/07/2014;418,95;33,52;10,4738;27/07/2014
3749;4;4;255;1656;4;18/07/2014;27/07/2014;633,75;50,70;15,8437;27/07/2014
3750;4;4;256;1572;1;18/07/2014;27/07/2014;461,79;36,94;11,5448;27/07/2014
3751;4;4;252;1562;4;18/07/2014;27/07/2014;475,21;38,02;11,8802;27/07/2014
3752;4;4;260;1662;2;18/07/2014;27/07/2014;37,08;2,97;0,9269;27/07/2014
3753;5;4;258;1682;4;18/07/2014;27/07/2014;21558,08;1724,65;538,9519;27/07/2014
3754;4;4;254;1686;4;18/07/2014;27/07/2014;259,84;20,79;6,4961;27/07/2014
3755;4;4;257;1684;5;18/07/2014;27/07/2014;86220,75;6897,66;2155,5188;27/07/2014
3756;4;4;261;1534;4;18/07/2014;27/07/2014;484,00;38,75;12,1102;27/07/2014
3757;4;4;250;1614;5;18/07/2014;27/07/2014;837,90;67,03;20,9475;27/07/2014
3758;4;4;253;1588;5;18/07/2014;27/07/2014;40471,20;3237,70;1011,7800;27/07/2014
3759;4;4;255;1622;4;18/07/2014;27/07/2014;661,88;52,95;16,5470;27/07/2014
3760;4;4;256;1632;5;18/07/2014;27/07/2014;62092,80;4967,42;1552,3200;27/07/2014
3761;4;4;259;1608;5;19/07/2014;28/07/2014;5948,25;475,86;148,7063;28/07/2014
3762;4;4;260;1576;5;19/07/2014;28/07/2014;91117,95;7289,44;2277,9488;28/07/2014
3763;4;4;258;1590;1;19/07/2014;28/07/2014;525,00;42,00;13,1250;28/07/2014
3764;4;4;254;1514;5;19/07/2014;28/07/2014;281,89;22,55;7,0473;28/07/2014
3765;4;4;252;1498;4;19/07/2014;28/07/2014;26455,28;2116,42;661,3819;28/07/2014
3766;4;4;261;1674;2;19/07/2014;28/07/2014;944,37;75,55;23,6093;28/07/2014
3767;4;4;251;1652;4;19/07/2014;28/07/2014;51588,08;4127,05;1289,7019;28/07/2014
3768;4;4;253;1578;3;19/07/2014;28/07/2014;62843,55;5027,48;1571,0888;28/07/2014
3769;4;4;255;1538;5;19/07/2014;28/07/2014;37843,58;3027,49;946,0894;28/07/2014
3770;5;4;256;1556;4;19/07/2014;28/07/2014;25531,28;2042,50;638,2819;28/07/2014
3771;4;4;259;1554;4;19/07/2014;28/07/2014;501,20;40,10;12,5299;28/07/2014
3772;4;4;260;1688;4;19/07/2014;28/07/2014;125,75;10,06;3,1437;28/07/2014
3773;4;4;258;1580;5;19/07/2014;28/07/2014;150,79;12,06;3,7698;28/07/2014
3774;4;4;254;1496;5;19/07/2014;28/07/2014;279,78;22,38;6,9946;28/07/2014
3775;4;4;257;1494;2;19/07/2014;28/07/2014;8847,30;707,78;221,1825;28/07/2014
3776;4;4;261;1650;5;19/07/2014;28/07/2014;171,08;13,69;4,2769;28/07/2014
3777;4;1;251;1654;4;21/07/2014;30/07/2014;20397,30;1631,78;509,9325;30/07/2014
3778;4;1;253;1664;3;21/07/2014;30/07/2014;14628,08;1170,25;365,7019;30/07/2014
3779;4;1;255;1678;3;21/07/2014;30/07/2014;58685,55;4694,84;1467,1388;30/07/2014
3780;4;1;256;1616;4;21/07/2014;30/07/2014;358,16;28,65;8,9539;30/07/2014
3781;4;1;259;1492;4;21/07/2014;30/07/2014;501,20;40,10;12,5299;30/07/2014
3782;4;1;260;1602;5;21/07/2014;30/07/2014;270,81;21,66;6,7701;30/07/2014
3783;4;1;258;1540;4;21/07/2014;30/07/2014;371,23;29,70;9,2807;30/07/2014
3784;4;1;254;1628;5;21/07/2014;30/07/2014;34644,23;2771,54;866,1056;30/07/2014
3785;4;1;257;1604;4;21/07/2014;30/07/2014;1839,51;147,16;45,9876;30/07/2014
3786;4;1;261;1690;5;21/07/2014;30/07/2014;146,29;11,70;3,6572;30/07/2014
3787;4;1;251;1566;5;21/07/2014;30/07/2014;102,56;8,21;2,5641;30/07/2014
3788;4;1;253;1698;5;21/07/2014;30/07/2014;150,79;12,06;3,7698;30/07/2014
3789;4;1;252;1560;5;21/07/2014;30/07/2014;13669,43;1093,55;341,7356;30/07/2014
3790;4;1;256;1692;5;21/07/2014;30/07/2014;9637,11;770,97;240,9278;30/07/2014
3791;4;1;259;1696;5;21/07/2014;30/07/2014;39258,45;3140,68;981,4613;30/07/2014
3792;4;1;260;1504;1;21/07/2014;30/07/2014;551,88;44,15;13,7970;30/07/2014
3793;4;1;258;1544;1;22/07/2014;31/07/2014;3176,25;254,10;79,4063;31/07/2014
3794;4;1;254;1530;2;22/07/2014;31/07/2014;28072,28;2245,78;701,8069;31/07/2014
3795;4;1;257;1508;1;22/07/2014;31/07/2014;37312,28;2984,98;932,8069;31/07/2014
3796;4;1;261;1694;1;22/07/2014;31/07/2014;7623,00;609,84;190,5750;31/07/2014
3797;4;1;251;1624;2;22/07/2014;31/07/2014;28297,50;2263,80;707,4375;31/07/2014
3798;4;1;253;1548;2;22/07/2014;31/07/2014;59,94;4,80;1,4986;31/07/2014
3799;4;1;255;1598;4;22/07/2014;31/07/2014;567,38;452,00;14,1845;31/07/2014
3800;4;1;252;1658;5;22/07/2014;31/07/2014;43878,45;3510,28;1096,9613;31/07/2014
3801;4;1;259;1536;4;22/07/2014;31/07/2014;525,77;42,06;13,1442;31/07/2014
3802;4;1;260;1568;2;22/07/2014;31/07/2014;10914,75;873,18;272,8688;31/07/2014
3803;4;1;258;1648;5;22/07/2014;31/07/2014;142,41;11,39;3,5603;31/07/2014
3804;4;1;250;1646;2;22/07/2014;31/07/2014;28794,15;2303,53;719,8538;31/07/2014
3805;4;1;257;1672;4;22/07/2014;31/07/2014;51807,35;4144,59;1295,1837;31/07/2014
3806;4;1;261;1600;1;22/07/2014;31/07/2014;1276,28;102,10;31,9069;31/07/2014
3807;4;1;251;1522;1;22/07/2014;31/07/2014;2003,93;160,31;50,0981;31/07/2014
3808;4;1;253;1570;2;22/07/2014;31/07/2014;50860,43;4068,83;1271,5106;31/07/2014
3809;4;1;255;1516;1;23/07/2014;01/08/2014;454,86;36,39;11,3715;01/08/2014
3810;4;1;256;1506;5;23/07/2014;01/08/2014;43878,45;3510,28;1096,9613;01/08/2014
3811;4;1;259;1626;2;23/07/2014;01/08/2014;7132,13;570,57;178,3031;01/08/2014
3812;4;1;260;1542;2;23/07/2014;01/08/2014;28343,70;2267,50;708,5925;01/08/2014
3813;4;1;258;1610;4;23/07/2014;01/08/2014;22516,73;1801,34;562,9181;01/08/2014
3814;4;1;254;1638;5;23/07/2014;01/08/2014;34644,23;2771,54;866,1056;01/08/2014
3815;4;1;257;1582;4;23/07/2014;01/08/2014;1151,48;92,12;28,7871;01/08/2014
3816;4;1;261;1510;5;23/07/2014;01/08/2014;143,04;11,44;3,5760;01/08/2014
3817;4;1;251;1526;2;23/07/2014;01/08/2014;28199,33;2255,95;704,9831;01/08/2014
3818;4;1;253;1644;1;23/07/2014;01/08/2014;3713,33;297,07;92,8331;01/08/2014
3819;4;1;255;1680;5;23/07/2014;01/08/2014;63831,08;5106,49;1595,7769;01/08/2014
3820;5;1;256;1584;5;23/07/2014;01/08/2014;9585,45;766,84;239,6363;01/08/2014
3821;4;1;259;1620;5;23/07/2014;01/08/2014;5711,48;456,92;142,7869;01/08/2014
3822;4;1;250;1666;5;23/07/2014;01/08/2014;273,70;21,90;6,8426;01/08/2014
3823;4;1;258;1592;2;23/07/2014;01/08/2014;97,97;7,84;2,4491;01/08/2014
3824;4;1;254;1618;4;23/07/2014;01/08/2014;114,47;9,16;2,8618;01/08/2014
3825;4;1;257;1612;4;24/07/2014;02/08/2014;132,65;10,61;3,3162;02/08/2014
3826;4;1;261;1586;5;24/07/2014;02/08/2014;43878,45;3510,28;1096,9613;02/08/2014
3827;4;1;251;1500;1;24/07/2014;02/08/2014;418,95;33,52;10,4738;02/08/2014
3828;4;1;253;1656;4;24/07/2014;02/08/2014;607,86;48,63;15,1964;02/08/2014
3829;4;1;255;1572;1;24/07/2014;02/08/2014;461,79;36,94;11,5448;02/08/2014
3830;4;1;256;1562;5;24/07/2014;02/08/2014;414,92;33,19;10,0000;02/08/2014
3831;4;1;259;1662;2;24/07/2014;02/08/2014;37,08;2,97;0,9269;02/08/2014
3832;4;1;260;1682;4;24/07/2014;02/08/2014;21558,08;1724,65;538,9519;02/08/2014
3833;4;1;250;1686;4;24/07/2014;02/08/2014;364,46;29,16;9,1114;02/08/2014
3834;4;1;254;1684;5;24/07/2014;02/08/2014;41048,70;3283,90;1026,2175;02/08/2014
3835;4;1;257;1534;4;24/07/2014;02/08/2014;111,54;8,92;2,7885;02/08/2014
3836;4;1;261;1614;4;24/07/2014;02/08/2014;390,60;31,25;9,7650;02/08/2014
3837;4;1;251;1588;5;24/07/2014;02/08/2014;40471,20;3237,70;1011,7800;02/08/2014
3838;4;1;253;1622;4;24/07/2014;02/08/2014;136,33;10,91;3,4083;02/08/2014
3839;4;1;255;1632;5;24/07/2014;02/08/2014;62092,80;4967,42;1552,3200;02/08/2014
3840;4;1;256;1608;5;24/07/2014;02/08/2014;5948,25;475,86;148,7063;02/08/2014
3841;4;1;259;1576;5;25/07/2014;03/08/2014;91117,95;7289,44;2277,9488;03/08/2014
3842;4;1;260;1590;1;25/07/2014;03/08/2014;525,00;42,00;13,1250;03/08/2014
3843;5;1;258;1514;3;25/07/2014;03/08/2014;1721,79;137,74;43,0448;03/08/2014
3844;4;1;254;1498;4;25/07/2014;03/08/2014;26455,28;2116,42;661,3819;03/08/2014
3845;4;1;257;1674;2;25/07/2014;03/08/2014;944,37;75,55;23,6093;03/08/2014
3846;4;1;261;1652;4;25/07/2014;03/08/2014;51588,08;4127,05;1289,7019;03/08/2014
3847;4;1;251;1578;3;25/07/2014;03/08/2014;62843,55;5027,48;1571,0888;03/08/2014
3848;7;1;253;1538;5;25/07/2014;03/08/2014;37843,58;3027,49;946,0894;03/08/2014
3849;4;1;255;1556;4;25/07/2014;03/08/2014;25531,28;2042,50;638,2819;03/08/2014
3850;4;1;256;1554;4;25/07/2014;03/08/2014;358,63;28,69;8,9657;03/08/2014
3851;4;1;252;1688;4;25/07/2014;03/08/2014;125,75;10,06;3,1437;03/08/2014
3852;4;1;260;1580;5;25/07/2014;03/08/2014;150,79;12,06;3,7698;03/08/2014
3853;4;1;258;1496;5;25/07/2014;03/08/2014;416,75;33,34;10,4186;03/08/2014
3854;4;1;254;1494;2;25/07/2014;03/08/2014;8847,30;707,78;221,1825;03/08/2014
3855;4;1;257;1650;5;25/07/2014;03/08/2014;171,08;13,69;4,2769;03/08/2014
3856;4;1;261;1654;4;25/07/2014;03/08/2014;20397,30;1631,78;509,9325;03/08/2014
